0.8<=w<=1 : , 4116, 2287
epoch, 5
-1<=w<-0.8 : 2324, 5571
-0.8<=w<-0.6 : , 8228, 15343
-0.6<=w<-0.4 : , 21259, 31723
-0.4<=w<-0.2 : , 86982, 107691
-0.2<=w<0 : , 305015, 330937
0<=w<-0.2 : , 301545, 281203
0.2<=w<0.4 : , 85692, 69175
0.4<=w<0.6 : , 21744, 31723
0.6<=w<0.8 : , 15702, 8592
0.8<=w<=1 : , 3687, 1777
epoch, 6
-1<=w<-0.8 : 2121, 5561
-0.8<=w<-0.6 : , 7877, 15220
-0.6<=w<-0.4 : , 19023, 28956
-0.4<=w<-0.2 : , 79726, 100529
-0.2<=w<0 : , 290837, 316878
0<=w<-0.2 : , 287824, 267884
0.2<=w<0.4 : , 76076, 61975
0.4<=w<0.6 : , 21229, 28956
0.6<=w<0.8 : , 13766, 6965
0.8<=w<=1 : , 3480, 1470
epoch, 7
-1<=w<-0.8 : 1664, 4532
-0.8<=w<-0.6 : , 5973, 11958
-0.6<=w<-0.4 : , 17585, 26859
-0.4<=w<-0.2 : , 75232, 94421
-0.2<=w<0 : , 277644, 300373
0<=w<-0.2 : , 277571, 256676
0.2<=w<0.4 : , 73613, 58665
0.4<=w<0.6 : , 18881, 26859
0.6<=w<0.8 : , 11614, 6019
0.8<=w<=1 : , 3297, 1273
epoch, 8
-1<=w<-0.8 : 1343, 3616
-0.8<=w<-0.6 : , 6021, 12052
-0.6<=w<-0.4 : , 16661, 26406
-0.4<=w<-0.2 : , 67978, 86521
-0.2<=w<0 : , 269174, 292581
0<=w<-0.2 : , 278374, 257600
0.2<=w<0.4 : , 70531, 55678
0.4<=w<0.6 : , 17453, 26406
0.6<=w<0.8 : , 10016, 4817
0.8<=w<=1 : , 3735, 1455
epoch, 9
-1<=w<-0.8 : 1462, 4253
-0.8<=w<-0.6 : , 5651, 12082
-0.6<=w<-0.4 : , 14746, 23509
-0.4<=w<-0.2 : , 61241, 78645
-0.2<=w<0 : , 277036, 303677
0<=w<-0.2 : , 265816, 245245
0.2<=w<0.4 : , 67937, 53356
0.4<=w<0.6 : , 14626, 23509
0.6<=w<0.8 : , 11145, 5429
0.8<=w<=1 : , 4009, 1507
epoch, 10
-1<=w<-0.8 : 1257, 3956
-0.8<=w<-0.6 : , 6244, 13237
-0.6<=w<-0.4 : , 14369, 22958
-0.4<=w<-0.2 : , 65939, 84592
-0.2<=w<0 : , 262008, 284786
0<=w<-0.2 : , 282184, 259934
0.2<=w<0.4 : , 66558, 51899
0.4<=w<0.6 : , 15573, 22958
0.6<=w<0.8 : , 9234, 4604
0.8<=w<=1 : , 3492, 1324
epoch, 11
-1<=w<-0.8 : 1399, 4468
-0.8<=w<-0.6 : , 5578, 12090
-0.6<=w<-0.4 : , 14201, 22499
-0.4<=w<-0.2 : , 75248, 94743
-0.2<=w<0 : , 249770, 269361
0<=w<-0.2 : , 276254, 254417
0.2<=w<0.4 : , 62690, 48551
0.4<=w<0.6 : , 15258, 22499
0.6<=w<0.8 : , 9654, 4702
0.8<=w<=1 : , 3757, 1334
epoch, 12
-1<=w<-0.8 : 1255, 4007
-0.8<=w<-0.6 : , 5642, 11827
-0.6<=w<-0.4 : , 14284, 23060
-0.4<=w<-0.2 : , 59110, 76168
-0.2<=w<0 : , 263550, 287461
0<=w<-0.2 : , 279971, 257677
0.2<=w<0.4 : , 62470, 48441
0.4<=w<0.6 : , 17212, 23060
0.6<=w<0.8 : , 9320, 4453
0.8<=w<=1 : , 3882, 1319
epoch, 13
-1<=w<-0.8 : 1125, 3742
-0.8<=w<-0.6 : , 5477, 11339
-0.6<=w<-0.4 : , 13446, 21503
-0.4<=w<-0.2 : , 61981, 79886
-0.2<=w<0 : , 268142, 293868
0<=w<-0.2 : , 267930, 246055
0.2<=w<0.4 : , 64242, 49501
0.4<=w<0.6 : , 13087, 21503
0.6<=w<0.8 : , 9266, 4488
0.8<=w<=1 : , 4733, 1623
epoch, 14
-1<=w<-0.8 : 1300, 4362
-0.8<=w<-0.6 : , 5211, 10965
-0.6<=w<-0.4 : , 14115, 22942
-0.4<=w<-0.2 : , 48385, 62947
-0.2<=w<0 : , 267485, 291754
0<=w<-0.2 : , 261260, 240157
0.2<=w<0.4 : , 62450, 48237
0.4<=w<0.6 : , 12906, 22942
0.6<=w<0.8 : , 11298, 5150
0.8<=w<=1 : , 2855, 959
epoch, 15
-1<=w<-0.8 : 1355, 4970
-0.8<=w<-0.6 : , 5571, 11960
-0.6<=w<-0.4 : , 13769, 21962
-0.4<=w<-0.2 : , 59370, 76119
-0.2<=w<0 : , 278739, 304456
0<=w<-0.2 : , 275812, 253384
0.2<=w<0.4 : , 62034, 47773
0.4<=w<0.6 : , 14209, 21962
0.6<=w<0.8 : , 9189, 4397
0.8<=w<=1 : , 4678, 1562
epoch, 16
-1<=w<-0.8 : 1239, 4104
-0.8<=w<-0.6 : , 5234, 11110
-0.6<=w<-0.4 : , 13113, 21099
-0.4<=w<-0.2 : , 55589, 70902
-0.2<=w<0 : , 254111, 277219
0<=w<-0.2 : , 262598, 240592
0.2<=w<0.4 : , 62868, 48030
0.4<=w<0.6 : , 12744, 21099
0.6<=w<0.8 : , 8830, 4158
0.8<=w<=1 : , 3742, 1213
epoch, 17
-1<=w<-0.8 : 1141, 4054
-0.8<=w<-0.6 : , 4867, 10481
-0.6<=w<-0.4 : , 12547, 20708
-0.4<=w<-0.2 : , 59826, 76499
-0.2<=w<0 : , 244392, 267182
0<=w<-0.2 : , 262857, 241031
0.2<=w<0.4 : , 57372, 44022
0.4<=w<0.6 : , 10934, 20708
0.6<=w<0.8 : , 8480, 4101
0.8<=w<=1 : , 4143, 1330
epoch, 18
-1<=w<-0.8 : 1493, 4903
-0.8<=w<-0.6 : , 5159, 10673
-0.6<=w<-0.4 : , 13272, 21372
-0.4<=w<-0.2 : , 68781, 87037
-0.2<=w<0 : , 244648, 267298
0<=w<-0.2 : , 266415, 244794
0.2<=w<0.4 : , 61378, 46922
0.4<=w<0.6 : , 15503, 21372
0.6<=w<0.8 : , 9283, 4238
0.8<=w<=1 : , 3351, 1054
epoch, 19
-1<=w<-0.8 : 1188, 4203
-0.8<=w<-0.6 : , 4678, 10116
-0.6<=w<-0.4 : , 12898, 20920
-0.4<=w<-0.2 : , 61021, 78030
-0.2<=w<0 : , 231163, 252128
0<=w<-0.2 : , 262701, 242208
0.2<=w<0.4 : , 59012, 44826
0.4<=w<0.6 : , 11460, 20920
0.6<=w<0.8 : , 8595, 4307
0.8<=w<=1 : , 4431, 1478
epoch, 20
-1<=w<-0.8 : 1304, 4492
-0.8<=w<-0.6 : , 4349, 9225
-0.6<=w<-0.4 : , 12763, 20128
-0.4<=w<-0.2 : , 67392, 84770
-0.2<=w<0 : , 225287, 244626
0<=w<-0.2 : , 253133, 231545
0.2<=w<0.4 : , 55944, 42468
0.4<=w<0.6 : , 14113, 20128
0.6<=w<0.8 : , 9682, 4696
0.8<=w<=1 : , 3264, 1031
epoch, 21
-1<=w<-0.8 : 1208, 4573
-0.8<=w<-0.6 : , 5196, 11188
-0.6<=w<-0.4 : , 11621, 19208
-0.4<=w<-0.2 : , 57475, 74401
-0.2<=w<0 : , 236129, 258888
0<=w<-0.2 : , 256063, 237252
0.2<=w<0.4 : , 54798, 42589
0.4<=w<0.6 : , 12098, 19208
0.6<=w<0.8 : , 8206, 3964
0.8<=w<=1 : , 3713, 1268
epoch, 22
-1<=w<-0.8 : 1363, 4994
-0.8<=w<-0.6 : , 4174, 8941
-0.6<=w<-0.4 : , 11921, 18846
-0.4<=w<-0.2 : , 48009, 62610
-0.2<=w<0 : , 260675, 285790
0<=w<-0.2 : , 255566, 233225
0.2<=w<0.4 : , 52967, 40226
0.4<=w<0.6 : , 16031, 18846
0.6<=w<0.8 : , 8891, 4207
0.8<=w<=1 : , 3752, 1217
epoch, 23
-1<=w<-0.8 : 1035, 3708
-0.8<=w<-0.6 : , 4575, 10305
-0.6<=w<-0.4 : , 11167, 18181
-0.4<=w<-0.2 : , 54874, 71037
-0.2<=w<0 : , 232924, 254797
0<=w<-0.2 : , 253403, 231723
0.2<=w<0.4 : , 51377, 39018
0.4<=w<0.6 : , 11631, 18181
0.6<=w<0.8 : , 9914, 4552
0.8<=w<=1 : , 2604, 816
epoch, 24
-1<=w<-0.8 : 1235, 4433
-0.8<=w<-0.6 : , 4240, 9773
-0.6<=w<-0.4 : , 11924, 19568
-0.4<=w<-0.2 : , 60002, 77843
-0.2<=w<0 : , 237605, 259803
0<=w<-0.2 : , 255881, 235433
0.2<=w<0.4 : , 54982, 41883
0.4<=w<0.6 : , 11868, 19568
0.6<=w<0.8 : , 7230, 3205
0.8<=w<=1 : , 4572, 1529
epoch, 25
-1<=w<-0.8 : 1082, 4301
-0.8<=w<-0.6 : , 4370, 9627
-0.6<=w<-0.4 : , 11548, 19147
-0.4<=w<-0.2 : , 62372, 78481
-0.2<=w<0 : , 239010, 260624
0<=w<-0.2 : , 263903, 240401
0.2<=w<0.4 : , 57627, 43272
0.4<=w<0.6 : , 12332, 19147
0.6<=w<0.8 : , 7107, 3265
0.8<=w<=1 : , 4259, 1356
epoch, 26
-1<=w<-0.8 : 1233, 4868
-0.8<=w<-0.6 : , 4375, 9872
-0.6<=w<-0.4 : , 11528, 18961
-0.4<=w<-0.2 : , 63024, 80414
-0.2<=w<0 : , 256761, 280196
0<=w<-0.2 : , 274656, 250906
0.2<=w<0.4 : , 55692, 42368
0.4<=w<0.6 : , 11465, 18961
0.6<=w<0.8 : , 10038, 4683
0.8<=w<=1 : , 3360, 1069
epoch, 27
-1<=w<-0.8 : 1215, 4492
-0.8<=w<-0.6 : , 4519, 10020
-0.6<=w<-0.4 : , 11228, 18602
-0.4<=w<-0.2 : , 42371, 55850
-0.2<=w<0 : , 256289, 281329
0<=w<-0.2 : , 266816, 243454
0.2<=w<0.4 : , 57159, 43004
0.4<=w<0.6 : , 12513, 18602
0.6<=w<0.8 : , 6737, 3153
0.8<=w<=1 : , 4354, 1463
epoch, 28
-1<=w<-0.8 : 1385, 5010
-0.8<=w<-0.6 : , 4545, 9953
-0.6<=w<-0.4 : , 11964, 19781
-0.4<=w<-0.2 : , 51552, 67773
-0.2<=w<0 : , 261920, 287541
0<=w<-0.2 : , 268101, 245753
0.2<=w<0.4 : , 56202, 43240
0.4<=w<0.6 : , 13503, 19781
0.6<=w<0.8 : , 8563, 3935
0.8<=w<=1 : , 3258, 1041
epoch, 29
-1<=w<-0.8 : 1120, 4205
-0.8<=w<-0.6 : , 4706, 10000
-0.6<=w<-0.4 : , 11663, 19407
-0.4<=w<-0.2 : , 54432, 70830
-0.2<=w<0 : , 252633, 275662
0<=w<-0.2 : , 264633, 242283
0.2<=w<0.4 : , 53969, 40658
0.4<=w<0.6 : , 12294, 19407
0.6<=w<0.8 : , 8596, 3981
0.8<=w<=1 : , 3769, 1253
epoch, 30
-1<=w<-0.8 : 1183, 4262
-0.8<=w<-0.6 : , 4492, 10208
-0.6<=w<-0.4 : , 11325, 19338
-0.4<=w<-0.2 : , 59877, 77828
-0.2<=w<0 : , 240644, 263663
0<=w<-0.2 : , 258055, 237273
0.2<=w<0.4 : , 55564, 42141
0.4<=w<0.6 : , 10750, 19338
0.6<=w<0.8 : , 7055, 3377
0.8<=w<=1 : , 4110, 1315
epoch, 31
-1<=w<-0.8 : 1050, 4146
-0.8<=w<-0.6 : , 4373, 9754
-0.6<=w<-0.4 : , 11510, 19116
-0.4<=w<-0.2 : , 50117, 65812
-0.2<=w<0 : , 251374, 275765
0<=w<-0.2 : , 262735, 240463
0.2<=w<0.4 : , 54182, 40584
0.4<=w<0.6 : , 11384, 19116
0.6<=w<0.8 : , 9124, 4027
0.8<=w<=1 : , 3294, 1041
epoch, 32
-1<=w<-0.8 : 1052, 4059
-0.8<=w<-0.6 : , 4174, 9269
-0.6<=w<-0.4 : , 11775, 19719
-0.4<=w<-0.2 : , 52656, 68215
-0.2<=w<0 : , 250434, 273552
0<=w<-0.2 : , 251920, 228863
0.2<=w<0.4 : , 54394, 40654
0.4<=w<0.6 : , 10397, 19719
0.6<=w<0.8 : , 9783, 4502
0.8<=w<=1 : , 3497, 1067
epoch, 33
-1<=w<-0.8 : 1130, 4497
-0.8<=w<-0.6 : , 4390, 10359
-0.6<=w<-0.4 : , 10804, 18524
-0.4<=w<-0.2 : , 48209, 62528
-0.2<=w<0 : , 249146, 272778
0<=w<-0.2 : , 257864, 236517
0.2<=w<0.4 : , 54911, 41294
0.4<=w<0.6 : , 10052, 18524
0.6<=w<0.8 : , 8676, 3964
0.8<=w<=1 : , 3871, 1225
epoch, 34
-1<=w<-0.8 : 1101, 4238
-0.8<=w<-0.6 : , 4566, 10140
-0.6<=w<-0.4 : , 10851, 17690
-0.4<=w<-0.2 : , 49073, 63851
-0.2<=w<0 : , 244361, 268010
0<=w<-0.2 : , 244059, 222667
0.2<=w<0.4 : , 52773, 39696
0.4<=w<0.6 : , 11730, 17690
0.6<=w<0.8 : , 8478, 3854
0.8<=w<=1 : , 3540, 1088
epoch, 35
-1<=w<-0.8 : 1006, 3893
-0.8<=w<-0.6 : , 4447, 10001
-0.6<=w<-0.4 : , 11211, 18573
-0.4<=w<-0.2 : , 53941, 69667
-0.2<=w<0 : , 240202, 262252
0<=w<-0.2 : , 253280, 231924
0.2<=w<0.4 : , 52750, 39624
0.4<=w<0.6 : , 9227, 18573
0.6<=w<0.8 : , 9550, 4448
0.8<=w<=1 : , 3891, 1242
epoch, 36
-1<=w<-0.8 : 1100, 4110
-0.8<=w<-0.6 : , 4240, 9698
-0.6<=w<-0.4 : , 10630, 17376
-0.4<=w<-0.2 : , 55547, 72192
-0.2<=w<0 : , 240226, 262729
0<=w<-0.2 : , 255002, 233230
0.2<=w<0.4 : , 51911, 38932
0.4<=w<0.6 : , 11577, 17376
0.6<=w<0.8 : , 9751, 4271
0.8<=w<=1 : , 2815, 852
epoch, 37
-1<=w<-0.8 : 963, 4036
-0.8<=w<-0.6 : , 4400, 9897
-0.6<=w<-0.4 : , 10401, 17316
-0.4<=w<-0.2 : , 60939, 78590
-0.2<=w<0 : , 231714, 253874
0<=w<-0.2 : , 266624, 243858
0.2<=w<0.4 : , 52025, 39456
0.4<=w<0.6 : , 11966, 17316
0.6<=w<0.8 : , 8505, 3773
0.8<=w<=1 : , 3005, 983
epoch, 38
-1<=w<-0.8 : 971, 3741
-0.8<=w<-0.6 : , 3851, 8967
-0.6<=w<-0.4 : , 10581, 17454
-0.4<=w<-0.2 : , 50398, 65654
-0.2<=w<0 : , 245152, 268690
0<=w<-0.2 : , 254004, 231852
0.2<=w<0.4 : , 55199, 41402
0.4<=w<0.6 : , 10302, 17454
0.6<=w<0.8 : , 7710, 3503
0.8<=w<=1 : , 4362, 1441
epoch, 39
-1<=w<-0.8 : 998, 4113
-0.8<=w<-0.6 : , 3649, 8628
-0.6<=w<-0.4 : , 10158, 17261
-0.4<=w<-0.2 : , 52362, 68267
-0.2<=w<0 : , 231895, 256231
0<=w<-0.2 : , 253142, 232929
0.2<=w<0.4 : , 51190, 38106
0.4<=w<0.6 : , 9580, 17261
0.6<=w<0.8 : , 8018, 3636
0.8<=w<=1 : , 2222, 665
epoch, 40
-1<=w<-0.8 : 838, 3448
-0.8<=w<-0.6 : , 4242, 9415
-0.6<=w<-0.4 : , 11232, 19065
-0.4<=w<-0.2 : , 57353, 74081
-0.2<=w<0 : , 235370, 258366
0<=w<-0.2 : , 251680, 230339
0.2<=w<0.4 : , 53557, 40418
0.4<=w<0.6 : , 10056, 19065
0.6<=w<0.8 : , 8413, 3747
0.8<=w<=1 : , 2638, 826
epoch, 41
-1<=w<-0.8 : 988, 4110
-0.8<=w<-0.6 : , 4133, 9283
-0.6<=w<-0.4 : , 10837, 18343
-0.4<=w<-0.2 : , 58011, 74816
-0.2<=w<0 : , 243281, 265363
0<=w<-0.2 : , 256493, 234600
0.2<=w<0.4 : , 53923, 40206
0.4<=w<0.6 : , 7850, 18343
0.6<=w<0.8 : , 7839, 3448
0.8<=w<=1 : , 3437, 1107
epoch, 42
-1<=w<-0.8 : 1172, 4306
-0.8<=w<-0.6 : , 3646, 8480
-0.6<=w<-0.4 : , 10454, 17480
-0.4<=w<-0.2 : , 54010, 69532
-0.2<=w<0 : , 229226, 248804
0<=w<-0.2 : , 253289, 229463
0.2<=w<0.4 : , 52017, 38581
0.4<=w<0.6 : , 8589, 17480
0.6<=w<0.8 : , 8579, 3833
0.8<=w<=1 : , 3730, 1297
epoch, 43
-1<=w<-0.8 : 1109, 4362
-0.8<=w<-0.6 : , 3841, 8831
-0.6<=w<-0.4 : , 10389, 17405
-0.4<=w<-0.2 : , 52095, 67793
-0.2<=w<0 : , 230898, 255296
0<=w<-0.2 : , 257566, 237240
0.2<=w<0.4 : , 55635, 41513
0.4<=w<0.6 : , 8865, 17405
0.6<=w<0.8 : , 9218, 4236
0.8<=w<=1 : , 3233, 1022
epoch, 44
-1<=w<-0.8 : 922, 3838
-0.8<=w<-0.6 : , 3817, 8836
-0.6<=w<-0.4 : , 10400, 17208
-0.4<=w<-0.2 : , 54684, 70000
-0.2<=w<0 : , 228063, 249007
0<=w<-0.2 : , 256513, 235162
0.2<=w<0.4 : , 54175, 40097
0.4<=w<0.6 : , 10600, 17208
0.6<=w<0.8 : , 7979, 3552
0.8<=w<=1 : , 2498, 764
epoch, 45
-1<=w<-0.8 : 1027, 3862
-0.8<=w<-0.6 : , 3777, 8974
-0.6<=w<-0.4 : , 9976, 17143
-0.4<=w<-0.2 : , 54201, 70584
-0.2<=w<0 : , 232827, 255153
0<=w<-0.2 : , 242598, 222603
0.2<=w<0.4 : , 49229, 37040
0.4<=w<0.6 : , 10309, 17143
0.6<=w<0.8 : , 6656, 2957
0.8<=w<=1 : , 3806, 1207
epoch, 46
-1<=w<-0.8 : 789, 3218
-0.8<=w<-0.6 : , 3547, 8493
-0.6<=w<-0.4 : , 10592, 17658
-0.4<=w<-0.2 : , 51644, 66860
-0.2<=w<0 : , 226006, 246752
0<=w<-0.2 : , 247093, 224645
0.2<=w<0.4 : , 50606, 37099
0.4<=w<0.6 : , 9489, 17658
0.6<=w<0.8 : , 8319, 3754
0.8<=w<=1 : , 2812, 839
epoch, 47
-1<=w<-0.8 : 1069, 4043
-0.8<=w<-0.6 : , 3879, 9093
-0.6<=w<-0.4 : , 9878, 16188
-0.4<=w<-0.2 : , 48670, 63092
-0.2<=w<0 : , 233061, 256568
0<=w<-0.2 : , 249125, 227119
0.2<=w<0.4 : , 51633, 38597
0.4<=w<0.6 : , 10997, 16188
0.6<=w<0.8 : , 8388, 3709
0.8<=w<=1 : , 2906, 928
epoch, 48
-1<=w<-0.8 : 981, 4266
-0.8<=w<-0.6 : , 4025, 9439
-0.6<=w<-0.4 : , 9807, 16401
-0.4<=w<-0.2 : , 50544, 66075
-0.2<=w<0 : , 248126, 273180
0<=w<-0.2 : , 247713, 228098
0.2<=w<0.4 : , 53568, 39755
0.4<=w<0.6 : , 9510, 16401
0.6<=w<0.8 : , 9425, 4118
0.8<=w<=1 : , 2879, 879
epoch, 49
-1<=w<-0.8 : 954, 4077
-0.8<=w<-0.6 : , 3969, 9134
-0.6<=w<-0.4 : , 9862, 16547
-0.4<=w<-0.2 : , 56785, 73096
-0.2<=w<0 : , 244834, 266810
0<=w<-0.2 : , 254911, 232958
0.2<=w<0.4 : , 55037, 40889
0.4<=w<0.6 : , 9704, 16547
0.6<=w<0.8 : , 7811, 3552
0.8<=w<=1 : , 4199, 1306
epoch, 50
-1<=w<-0.8 : 1148, 4428
-0.8<=w<-0.6 : , 4121, 9331
-0.6<=w<-0.4 : , 10237, 17383
-0.4<=w<-0.2 : , 45319, 59531
-0.2<=w<0 : , 253817, 277396
0<=w<-0.2 : , 265239, 243795
0.2<=w<0.4 : , 52211, 38703
0.4<=w<0.6 : , 10779, 17383
0.6<=w<0.8 : , 8938, 3972
0.8<=w<=1 : , 2969, 941
epoch, 51
-1<=w<-0.8 : 1006, 4217
-0.8<=w<-0.6 : , 4028, 9221
-0.6<=w<-0.4 : , 10875, 17956
-0.4<=w<-0.2 : , 47902, 62646
-0.2<=w<0 : , 239145, 262203
0<=w<-0.2 : , 254551, 232942
0.2<=w<0.4 : , 49492, 36588
0.4<=w<0.6 : , 11587, 17956
0.6<=w<0.8 : , 8309, 3592
0.8<=w<=1 : , 2696, 835
epoch, 52
-1<=w<-0.8 : 936, 3715
-0.8<=w<-0.6 : , 3957, 9051
-0.6<=w<-0.4 : , 9970, 16679
-0.4<=w<-0.2 : , 46610, 60548
-0.2<=w<0 : , 242114, 265571
0<=w<-0.2 : , 259579, 237021
0.2<=w<0.4 : , 53764, 40007
0.4<=w<0.6 : , 9024, 16679
0.6<=w<0.8 : , 8722, 3959
0.8<=w<=1 : , 3700, 1196
epoch, 53
-1<=w<-0.8 : 927, 3940
-0.8<=w<-0.6 : , 3840, 8922
-0.6<=w<-0.4 : , 9852, 16885
-0.4<=w<-0.2 : , 52919, 68849
-0.2<=w<0 : , 253288, 277485
0<=w<-0.2 : , 262894, 241082
0.2<=w<0.4 : , 57674, 42932
0.4<=w<0.6 : , 9418, 16885
0.6<=w<0.8 : , 7692, 3534
0.8<=w<=1 : , 3742, 1145
epoch, 54
-1<=w<-0.8 : 958, 4124
-0.8<=w<-0.6 : , 3823, 8985
-0.6<=w<-0.4 : , 8766, 14963
-0.4<=w<-0.2 : , 37745, 50271
-0.2<=w<0 : , 247518, 271961
0<=w<-0.2 : , 238082, 218255
0.2<=w<0.4 : , 46383, 34587
0.4<=w<0.6 : , 10186, 14963
0.6<=w<0.8 : , 7154, 3182
0.8<=w<=1 : , 3612, 1047
epoch, 55
-1<=w<-0.8 : 934, 4108
-0.8<=w<-0.6 : , 4047, 9106
-0.6<=w<-0.4 : , 9289, 16012
-0.4<=w<-0.2 : , 50748, 66313
-0.2<=w<0 : , 231865, 253819
0<=w<-0.2 : , 247013, 227023
0.2<=w<0.4 : , 48478, 35896
0.4<=w<0.6 : , 7222, 16012
0.6<=w<0.8 : , 7270, 3149
0.8<=w<=1 : , 2900, 889
epoch, 56
-1<=w<-0.8 : 1110, 4396
-0.8<=w<-0.6 : , 3662, 8316
-0.6<=w<-0.4 : , 9322, 15540
-0.4<=w<-0.2 : , 46081, 60110
-0.2<=w<0 : , 253485, 277387
0<=w<-0.2 : , 244848, 223155
0.2<=w<0.4 : , 49303, 36794
0.4<=w<0.6 : , 10760, 15540
0.6<=w<0.8 : , 7169, 3153
0.8<=w<=1 : , 3713, 1112
epoch, 57
-1<=w<-0.8 : 903, 3915
-0.8<=w<-0.6 : , 3872, 8625
-0.6<=w<-0.4 : , 9845, 16504
-0.4<=w<-0.2 : , 47491, 62251
-0.2<=w<0 : , 244693, 268454
0<=w<-0.2 : , 253859, 231160
0.2<=w<0.4 : , 48735, 36321
0.4<=w<0.6 : , 9369, 16504
0.6<=w<0.8 : , 7631, 3474
0.8<=w<=1 : , 3586, 1103
epoch, 58
-1<=w<-0.8 : 963, 4022
-0.8<=w<-0.6 : , 3861, 8781
-0.6<=w<-0.4 : , 9695, 16277
-0.4<=w<-0.2 : , 49573, 63833
-0.2<=w<0 : , 236545, 257406
0<=w<-0.2 : , 256362, 233626
0.2<=w<0.4 : , 48784, 35661
0.4<=w<0.6 : , 8833, 16277
0.6<=w<0.8 : , 9298, 4142
0.8<=w<=1 : , 2799, 806
epoch, 59
-1<=w<-0.8 : 994, 4110
-0.8<=w<-0.6 : , 3967, 9213
-0.6<=w<-0.4 : , 9470, 16123
-0.4<=w<-0.2 : , 54813, 71363
-0.2<=w<0 : , 240035, 264333
0<=w<-0.2 : , 264496, 242247
0.2<=w<0.4 : , 50217, 37167
0.4<=w<0.6 : , 8759, 16123
0.6<=w<0.8 : , 8368, 3752
0.8<=w<=1 : , 3488, 1066
epoch, 60
-1<=w<-0.8 : 942, 3936
-0.8<=w<-0.6 : , 4151, 9126
-0.6<=w<-0.4 : , 9611, 16256
-0.4<=w<-0.2 : , 44074, 57888
-0.2<=w<0 : , 251388, 276383
0<=w<-0.2 : , 250230, 227705
0.2<=w<0.4 : , 53151, 39572
0.4<=w<0.6 : , 10177, 16256
0.6<=w<0.8 : , 7891, 3484
0.8<=w<=1 : , 2911, 917
