param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, pLA, nLA, pLAd,nLAd, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy, average accuracy, standard deviation
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 28, 79.11, 78.2667, 1.46211
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 29, 71.11, 76.4775, 3.34764
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 30, 80.47, 77.276, 3.39349
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 31, 82.83, 78.2017, 3.72569
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 32, 81.87, 78.7257, 3.68043
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 33, 80.7, 78.9725, 3.50409
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 34, 80.72, 79.1667, 3.34903
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 35, 80.54, 79.304, 3.20377
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 36, 82.88, 79.6291, 3.22302
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 37, 81.26, 79.765, 3.11856
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 38, 80.06, 79.7877, 2.99724
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 39, 73.97, 79.3721, 3.25371
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 40, 83.27, 79.632, 3.29032
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 41, 74.41, 79.3056, 3.42745
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 42, 78.93, 79.2835, 3.32629
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 43, 80.17, 79.3328, 3.23894
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 44, 81.4, 79.4416, 3.18617
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 45, 81.16, 79.5275, 3.128
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 46, 80.26, 79.5624, 3.05659
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 47, 71.95, 79.2164, 3.38118
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 48, 78.33, 79.1778, 3.3118
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 49, 81.18, 79.2613, 3.26666
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 50, 79.4, 79.2668, 3.20078
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 51, 81.98, 81.98, 0
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 52, 83.05, 82.515, 0.535
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 53, 75.45, 80.16, 3.359
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 54, 81.37, 80.4625, 2.95579
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 55, 75.7, 79.51, 3.25858
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 56, 80.79, 79.7233, 3.01267
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 57, 81.54, 79.9829, 2.86072
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 58, 81.76, 80.205, 2.73974
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 59, 83.61, 80.5833, 2.79593
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 60, 78.77, 80.402, 2.70767
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 61, 71.87, 79.6264, 3.56105
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 62, 76.2, 79.3408, 3.53852
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 63, 81.31, 79.4923, 3.43996
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 64, 77.16, 79.3257, 3.36881
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 65, 74.04, 78.9733, 3.51151
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 66, 80.6, 79.075, 3.42273
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 67, 79.1, 79.0765, 3.32054
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 68, 77.14, 78.9689, 3.25732
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 69, 77.73, 78.9037, 3.18249
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 70, 75.01, 78.709, 3.2159
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 71, 80.53, 78.7957, 3.16226
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 72, 78.6, 78.7868, 3.08983
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 73, 79.07, 78.7991, 3.02246
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 74, 81.85, 78.9262, 3.02098
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 75, 80.88, 79.0044, 2.9846
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 76, 78.53, 78.53, 0
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 77, 78.49, 78.51, 0.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 78, 79.92, 78.98, 0.664881
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 79, 72.11, 77.2625, 3.03001
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 80, 78.71, 77.552, 2.77128
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 81, 85.25, 78.835, 3.82498
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 82, 65.76, 76.9671, 5.78565
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 83, 79.43, 77.275, 5.47293
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 84, 81.46, 77.74, 5.32491
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 85, 79.12, 77.878, 5.06859
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 86, 80.07, 78.0773, 4.87362
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 87, 83.02, 78.4892, 4.862
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 88, 76.68, 78.35, 4.69607
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 89, 82.41, 78.64, 4.64447
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 90, 79.54, 78.7, 4.4926
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 91, 82.2, 78.9188, 4.43168
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 92, 79.73, 78.9665, 4.30359
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 93, 77.91, 78.9078, 4.18934
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 94, 80.27, 78.9795, 4.08893
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 95, 71.39, 78.6, 4.31502
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 96, 81.74, 78.7495, 4.26379
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 97, 67.45, 78.2359, 4.7847
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 98, 81.71, 78.387, 4.73286
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 99, 75.98, 78.2867, 4.6581
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 100, 74.72, 78.144, 4.6172
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 101, 80.48, 80.48, 0
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 102, 73.02, 76.75, 3.73
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 103, 72.17, 75.2233, 3.73319
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 104, 82.5, 77.0425, 4.51449
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 105, 85.35, 78.704, 5.22942
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 106, 78.25, 78.6283, 4.77678
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 107, 84.33, 79.4429, 4.85167
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 108, 74.13, 78.7788, 4.86658
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 109, 68.48, 77.6344, 5.61494
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 110, 76.13, 77.484, 5.34589
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 111, 79.82, 77.6964, 5.14115
